id,title,longitude,latitude,distancia,name_bicipark,address_bicipark
11028306,Iglesia Evangélica Emaús,-3.5666134456579752,40.4487149362724,9103.281685753775,Bicipark Fuente de la Mora,Estación de Fuente de la Mora
7063733,Iglesia Evangélica Encuentro con Dios,-3.6538664449213627,40.409918616524486,3121.2149211451065,Bicipark Salamanca,Pl. del Marqués de Salamanca
7065928,Iglesia Evangélica Española,-3.7120737849312566,40.40923676813966,2059.939781451286,Bicipark Montalban,"Calle de Montalbán, 5"
7065000,Iglesia Evangélica Española Noviciado 5,-3.708110408802556,40.425585219802336,1223.058971270306,Bicipark Villa de Paris,"Calle de Orellana, 23, 21"
11770241,Iglesia Evangélica Federación Asambleas de Dios de España,-3.634185577349754,40.439073872427564,3939.0579712526314,Bicipark Salamanca,Pl. del Marqués de Salamanca
11028330,"Iglesia Evangélica Fe, Esperanza y Amor",-3.628173673450934,40.43055108462239,4327.555796553884,Bicipark Salamanca,Pl. del Marqués de Salamanca
11773044,Iglesia Evangélica Filadelfia Albuñuelas 18,-3.6996276043947613,40.36598624149444,5840.377872041471,Bicipark Montalban,"Calle de Montalbán, 5"
11772537,"Iglesia Evangélica Filadelfia Aldaya 41, 42 y 43",-3.6480512564009726,40.477672230575884,1492.4660794319793,Bicipark Fuente de la Mora,Estación de Fuente de la Mora
11744843,Iglesia Evangélica Filadelfia Antonio González Porras 21,-3.7176498792496906,40.390589205529665,3816.2489425529675,Bicipark Montalban,"Calle de Montalbán, 5"
11772486,Iglesia Evangélica Filadelfia Avenida Guadalajara 37,-3.6197188348913105,40.42002369011433,5173.109488256128,Bicipark Salamanca,Pl. del Marqués de Salamanca
11771433,Iglesia Evangélica Filadelfia calle Luis Cernuda,-3.653005712125586,40.440110358334735,2472.316378836794,Bicipark Salamanca,Pl. del Marqués de Salamanca
7065980,Iglesia Evangélica Filadelfia calle Oso 19,-3.7052440230775514,40.409453044063135,1561.3001310421485,Bicipark Montalban,"Calle de Montalbán, 5"
11770095,Iglesia Evangélica Filadelfia Cerro de los Ángeles 32,-3.7126889160076697,40.37875284587766,4753.11895993136,Bicipark Montalban,"Calle de Montalbán, 5"
11028343,Iglesia Evangélica Filadelfia del Centro,-3.7089216905673084,40.40931307515139,1825.223638026925,Bicipark Montalban,"Calle de Montalbán, 5"
11744885,Iglesia Evangélica Filadelfia Elvira Barrios 4,-3.7360404509749086,40.3957003972249,4267.280248343155,Bicipark Aviación,Parking Aviación Española
11744888,Iglesia Evangélica Filadelfia Fernando González 15,-3.72103086312969,40.39180701085305,3891.7468944182283,Bicipark Montalban,"Calle de Montalbán, 5"
11778201,Iglesia Evangélica Filadelfia García Llamas 41,-3.6698802897236034,40.38533512440142,4052.6472394122407,Bicipark Montalban,"Calle de Montalbán, 5"
11745508,Iglesia Evangélica Filadelfia Getafe 25,-3.7080605588776208,40.34299224985532,7841.97830459657,Bicipark Aviación,Parking Aviación Española
