id,title,longitude,latitude,distancia,name_bicimad,address_bicimad
11772877,Asamblea Cristiana Gilgal,-3.638521057740299,40.38724931072868,1494.5292065577985,221 - Pavones,Calle Hacienda de Pavones nº 342
11025958,Asambleas de Evangelización Mundial para Cristo (AEMC),-3.745073767335671,40.372800292475574,3719.349549993256,212 - Marqués de Vadillo,Glorieta Marqués de Vadillo nº 9
11026848,Asociación Evangélica Internacional,-3.6706745177055007,40.457895405861926,486.25046181153465,160 - Colombia,Calle Colombia nº 7
3387,Catedral Anglicana de Madrid,-3.6986664775671785,40.42635538209311,149.9907846514319,7 - Hortaleza,Calle Hortaleza nº 75
3388,Catedral Ortodoxa Griega. Santa Iglesia Catedral de los Santos Andrés y Demetrio,-3.672894912820636,40.45755529500435,294.5491849953271,160 - Colombia,Calle Colombia nº 7
11030102,Centro Apostólico Cristo Viene,-3.6960683266163925,40.383724492823504,676.7476538295142,213 - Glorieta de Cádiz,Calle Antonio López nº 129
7063869,Centro Cristiano Ciudad de Refugio,-3.6876586251390493,40.34192622597721,5260.872551621614,235 - Embajadores 191,Calle Sodio nº 1B
11745480,Centro Cristiano Cuatro Caminos,-3.700994547334428,40.456100287456294,131.28586863050413,155 - San Germán 57,Calle San Germán nº 57
11772518,Centro Cristiano Evangélico,-3.6154573903495684,40.40685383679603,1776.4346247840233,221 - Pavones,Calle Hacienda de Pavones nº 342
11777752,Centro Cristiano Evangélico Independiente,-3.747166775976031,40.368892245184576,4167.243519771257,212 - Marqués de Vadillo,Glorieta Marqués de Vadillo nº 9
11028407,Centro Cristiano Internacional Barcelona,-3.7668506940875517,40.380332955379934,4562.06618420834,224 - Caramuel,Calle Caramuel nº 51
3751,Centro Cultural Islámico. Mezquita de Madrid,-3.6573554749897212,40.43852894692424,184.0612984806422,231 - Derechos Humanos,Calle Derechos Humanos nº 12
7066102,Centro de Evangelización Anuncio de Paz,-3.665233691809319,40.39477355030102,120.58392726303057,227 - Concordia,Calle Arroyo del Olivar nº 6
11769868,Centro de Fe y Esperanza Internacional de España,-3.7316618578640703,40.38575649321376,1887.0590356412383,212 - Marqués de Vadillo,Glorieta Marqués de Vadillo nº 9
7064897,Centro Evangélico de Restauración Aliento de Vida,-3.6268000188410188,40.37887387719392,2476.636954781533,221 - Pavones,Calle Hacienda de Pavones nº 342
11745535,Christ Missions Evangelical Church,-3.681517625700249,40.35242427567422,4158.509201043921,235 - Embajadores 191,Calle Sodio nº 1B
11771489,Christ The Master Filipino Christian Fellowship,-3.707887319176637,40.47751222856838,1694.1959180178835,217 - Pedro Rico,Calle Pedro Rico nº 4
11772695,Comunidad Cristiana Betania,-3.735961169071446,40.483378084085,3628.699798367171,261 - Facultad Derecho,Avenida Complutense nº 23
11768989,Comunidad Cristiana Casa de Bendición,-3.610188031875868,40.444795655280224,3104.7558998872596,215 - Gutierre de Cetina,Calle Gutierre de Cetina nº 77
3740,Comunidad Cristiana Eben-Ezer de la Villa de Vallecas,-3.6181096496598038,40.37152812090639,3494.72886324739,221 - Pavones,Calle Hacienda de Pavones nº 342
11772813,Comunidad Cristiana Eben-Ezer Dios es Amor,-3.6629623449024975,40.39623572695798,360.1260626695244,226 - Sierra Toledana,Camino de Valderribas nº 94
7063730,Comunidad Cristiana Eben-Ezer Hortaleza,-3.6436863685291523,40.47803083728167,3445.001651059601,254 - Pío XII,Avenida Pío XII nº 3
11778302,Comunidad Cristiana Evangélica El Faro,-3.6675631832603,40.39240706108415,209.85311255611865,227 - Concordia,Calle Arroyo del Olivar nº 6
7065996,Comunidad Cristiana Maranatha,-3.6800894670027358,40.40503855717772,27.92105288296275,79 - Puerta de Granada,Avenida de Menéndez Pelayo nº 38
11745488,Comunidad Cristiana Misionera Newma España,-3.7138105528343224,40.338947832675025,5671.918985115659,213 - Glorieta de Cádiz,Calle Antonio López nº 129
7064568,Comunidad Cristiana Sendero de la Cruz,-3.631374057578604,40.43189156564133,851.6115150892308,215 - Gutierre de Cetina,Calle Gutierre de Cetina nº 77
11431093,Comunidad Eben-Ezer Dios Es Amor,-3.647037080630487,40.381966779984396,2076.133843801579,227 - Concordia,Calle Arroyo del Olivar nº 6
7065908,Comunidad Evangélica de habla alemana de Madrid,-3.689422328230453,40.42721250117197,50.92570999638729,104 - Castellana,Paseo de la Castellana nº 4
11025240,Comunidad Evangélica Internacional,-3.74651822287228,40.366381452000546,4356.435940803919,212 - Marqués de Vadillo,Glorieta Marqués de Vadillo nº 9
11773006,Fraternidad Cristiana Vida Nueva,-3.701559520848318,40.45954045233268,255.72072408855894,155 - San Germán 57,Calle San Germán nº 57
7064565,Iglesia  Evangélica Bautista Pueblo Nuevo,-3.6441835021326243,40.433881823976215,390.73906531730233,232 - José María Pereda,Calle José María de Pereda nº 1
11026241,Iglesia Abundante Vida,-3.744863153558721,40.36948386820239,3995.552138728153,212 - Marqués de Vadillo,Glorieta Marqués de Vadillo nº 9
11745490,Iglesia Alianza Cristiana y Misionera,-3.6903411051943804,40.34938955813733,4427.132809189671,235 - Embajadores 191,Calle Sodio nº 1B
3386,Iglesia Anglicana Sección Española de la Diócesis en Europa,-3.682755618134939,40.42670809944061,121.80116214752252,87 - Ayala,Calle Ayala nº 44
7066142,Iglesia Asamblea Cristiana de Madrid,-3.6403338362133675,40.386045219549125,1663.5928799454064,221 - Pavones,Calle Hacienda de Pavones nº 342
11026250,Iglesia Asamblea de Dios Belén,-3.6441399002858303,40.42985610848436,267.46866652300974,215 - Gutierre de Cetina,Calle Gutierre de Cetina nº 77
11025964,Iglesia Bautista Calvario,-3.6488513828849785,40.45911690185054,1711.3657829406457,230 - Carlota O’Neill,Calle Carlota O'Neill nº 32
11777516,Iglesia Bautista de Alameda de Osuna,-3.5799608501207385,40.46013668353802,6130.7473665986045,230 - Carlota O’Neill,Calle Carlota O'Neill nº 32
7064876,Iglesia Bautista de Jesús,-3.739235702341104,40.405049702498715,1015.46738871044,224 - Caramuel,Calle Caramuel nº 51
11769014,"Iglesia Bautista de Jesús (José Villena, 10)",-3.655823971182136,40.431333124979844,274.64120809186375,188 - Puente de Ventas,Avenida de Daroca nº 2
7064915,Iglesia Bautista de Vallecas,-3.6630343908266862,40.395652155665495,318.821020807699,227 - Concordia,Calle Arroyo del Olivar nº 6
11771765,Iglesia Bíblica Reto a la Esperanza Camino de Hormigueras 137,-3.643042097371311,40.374809606409876,2870.5228082481126,227 - Concordia,Calle Arroyo del Olivar nº 6
11026113,Iglesia Bíblica,-3.580075615330767,40.47232582672411,6651.112657983688,230 - Carlota O’Neill,Calle Carlota O'Neill nº 32
11771515,Iglesia Bíblica Reto a la Esperanza,-3.643042097371311,40.374809606409876,2870.5228082481126,227 - Concordia,Calle Arroyo del Olivar nº 6
11778140,Iglesia Bíblica Vida Nueva Madrid,-3.6673971793876783,40.48730378881032,1756.0039237842166,249 - Manuel Caldeiro,Paseo de la Castellana nº 298
11732447,Iglesia Catedral del Redentor,-3.6986664775671785,40.42635538209311,149.9907846514319,7 - Hortaleza,Calle Hortaleza nº 75
7064593,Iglesia CENFOL España,-3.648807352035274,40.4651811895254,2384.7760145315806,230 - Carlota O’Neill,Calle Carlota O'Neill nº 32
7064594,Iglesia Centro Cristiano Adonay,-3.691253820762234,40.35010688886286,4348.143438655223,235 - Embajadores 191,Calle Sodio nº 1B
11025949,Iglesia Centro Cristinano Adonay,-3.713824312166029,40.33811971589477,5762.20224113737,213 - Glorieta de Cádiz,Calle Antonio López nº 129
11772907,Iglesia China Evangélica Misión Internacional,-3.6636066213529817,40.396267707201616,335.2672239780107,227 - Concordia,Calle Arroyo del Olivar nº 6
11770206,Iglesia China Río de Esperanza,-3.7054387161429245,40.38450159065356,666.4344258475339,213 - Glorieta de Cádiz,Calle Antonio López nº 129
11772378,Iglesia Christ Embassy,-3.6461483186511154,40.374567244542426,2719.99642951511,227 - Concordia,Calle Arroyo del Olivar nº 6
11777733,Iglesia Comunidad Cristiana de Fe,-3.744863153558721,40.36948386820239,3995.552138728153,212 - Marqués de Vadillo,Glorieta Marqués de Vadillo nº 9
11777559,"Iglesia Comunidad Cristiana en España, CCL",-3.7471132818088884,40.368709165465525,4180.348794201788,212 - Marqués de Vadillo,Glorieta Marqués de Vadillo nº 9
11777745,Iglesia Coreana de Madrid Cheil,-3.746309510930643,40.36910408905974,4103.7061261130075,212 - Marqués de Vadillo,Glorieta Marqués de Vadillo nº 9
18298,Iglesia Cristiana Adventista del Séptimo Día. Madrid Alenza,-3.700489559324882,40.443575443757055,244.1585762621428,130 - Santa Engracia 127,Calle Santa Engracia nº 127
190017,Iglesia Cristiana Adventista del Séptimo Día. Madrid Aluche,-3.751562379802795,40.38947474678948,2930.645984670545,224 - Caramuel,Calle Caramuel nº 51
8353139,Iglesia Cristiana Adventista del Séptimo Día. Madrid Eben-Ezer,-3.6100802530279967,40.424237049023766,2692.7034159917093,215 - Gutierre de Cetina,Calle Gutierre de Cetina nº 77
190046,Iglesia Cristiana Adventista del Séptimo Día. Madrid Efes,-3.7220850553963856,40.390153190373084,1012.5882819055703,212 - Marqués de Vadillo,Glorieta Marqués de Vadillo nº 9
11417679,Iglesia Cristiana Adventista del Séptimo Día. Madrid Emaus,-3.6100802530279967,40.424237049023766,2692.7034159917093,215 - Gutierre de Cetina,Calle Gutierre de Cetina nº 77
6893233,Iglesia Cristiana Adventista del Séptimo Día. Madrid Habla Portuguesa,-3.738156333879843,40.3948228497844,1768.087468181289,223 - Ermita Santo,Paseo de la Ermita del Santo nº 48
8352971,Iglesia Cristiana Adventista del Séptimo Día. Madrid Horeb,-3.738156333879843,40.3948228497844,1768.087468181289,223 - Ermita Santo,Paseo de la Ermita del Santo nº 48
190054,Iglesia Cristiana Adventista del Séptimo Día. Madrid Resurrección,-3.6080217648238966,40.424745913913924,2851.6956860302657,215 - Gutierre de Cetina,Calle Gutierre de Cetina nº 77
190014,Iglesia Cristiana Adventista del Séptimo Día. Madrid Vallecas,-3.667388786715533,40.384743037956014,1016.5204506389751,227 - Concordia,Calle Arroyo del Olivar nº 6
190059,Iglesia Cristiana Adventista del Séptimo Día. Madrid Ventas,-3.649838033163314,40.43025079764197,295.8697116268871,232 - José María Pereda,Calle José María de Pereda nº 1
11769743,Iglesia Cristiana Adventista Rusia 11,-3.6100802530279967,40.424237049023766,2692.7034159917093,215 - Gutierre de Cetina,Calle Gutierre de Cetina nº 77
11777708,Iglesia Cristiana Adventista Secoya 19,-3.7449067888210887,40.3692641254172,4017.302844500673,212 - Marqués de Vadillo,Glorieta Marqués de Vadillo nº 9
11768941,Iglesia Cristiana Bautista Betel,-3.5657783371016496,40.44777785297718,6689.74100236166,215 - Gutierre de Cetina,Calle Gutierre de Cetina nº 77
11771794,Iglesia Cristiana Bautista de Vallecas,-3.6217714951930553,40.37548350089073,2969.7622731155607,221 - Pavones,Calle Hacienda de Pavones nº 342
11745350,Iglesia Cristiana Casa de mi Padre,-3.734867022776862,40.39087260351759,1754.4615099423818,212 - Marqués de Vadillo,Glorieta Marqués de Vadillo nº 9
11770106,Iglesia Cristiana China en España,-3.708765245871834,40.38487927104675,858.4660162561814,213 - Glorieta de Cádiz,Calle Antonio López nº 129
7064802,Iglesia Cristiana Corazón de León,-3.703424906084702,40.41498820459974,41.03322654741766,34 - Jacinto Benavente,Plaza de Jacinto Benavente
7065462,Iglesia Cristiana Evangélica Casa de Oración,-3.6694435929153446,40.43146551176339,173.08394805834376,192 - Avenida de los Toreros,Avenida de los Toreros nº 3
23684,Iglesia Cristiana Evangélica de Aluche,-3.7515244313543996,40.38654839663729,3178.167892505893,224 - Caramuel,Calle Caramuel nº 51
11026266,Iglesia Cristiana Evangelica de Chamartín,-3.671802881446396,40.45777867348771,389.67987192842827,160 - Colombia,Calle Colombia nº 7
7065093,Iglesia Cristiana Evangélica El Buen Pastor de Madrid,-3.660560405682932,40.398863439810455,24.94214068896453,226 - Sierra Toledana,Camino de Valderribas nº 94
11772717,Iglesia Cristiana Evangélica en Suanzes,-3.6247473743912937,40.44047986175515,1825.2643200363223,215 - Gutierre de Cetina,Calle Gutierre de Cetina nº 77
11777569,Iglesia Cristiana Evangélica Ministerio Misionero,-3.747406133925766,40.36613220090543,4423.1314564876675,212 - Marqués de Vadillo,Glorieta Marqués de Vadillo nº 9
11771780,Iglesia Cristiana Evangélica Pentecostal Shekinah,-3.618810637876165,40.38013097479169,2616.1059382643884,221 - Pavones,Calle Hacienda de Pavones nº 342
11772738,Iglesia Cristiana Evangélica Buen Pastor,-3.6607166902116255,40.39872139426903,33.0350625530935,226 - Sierra Toledana,Camino de Valderribas nº 94
11431586,Iglesia Cristiana Evangélica Casa del Alfarero,-3.642738285902067,40.43416644534178,516.9425445353827,215 - Gutierre de Cetina,Calle Gutierre de Cetina nº 77
11772883,Iglesia Cristiana Evangélica Casa del Alfarero calle Monte Oliveti 34,-3.665001047668981,40.39707997332226,369.5390762379812,227 - Concordia,Calle Arroyo del Olivar nº 6
11744838,Iglesia Cristiana Evangélica La Puerta Antonia Lacha 19,-3.7210711437076016,40.38577382922113,1436.3310844239297,212 - Marqués de Vadillo,Glorieta Marqués de Vadillo nº 9
